layer,order_k,subset_mask,critic_seed,representation_dim,target_dim,n_samples,n_train,n_val,n_test,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score
19,2,5,37,2560,1,8210,7352,245,613,975,1000,0.7610111311078072,0.7025148570537567,0.3037654035088507,2.6080188751220703
19,2,6,11,2560,1,8210,7352,245,613,1000,1000,1.144391544163227,0.8595826327800751,0.3807350274379809,5.269215106964111
19,2,6,23,2560,1,8210,7352,245,613,950,1000,1.029949314892292,0.7578541884819666,0.38299687402875315,5.04330587387085
19,2,6,37,2560,1,8210,7352,245,613,975,1000,1.088011384010315,0.848001961906751,0.4259731810791383,4.94404411315918
19,2,9,11,2560,1,8210,7352,245,613,775,1000,0.7223925590515137,0.7369331220785776,0.26721049518512185,2.6657044887542725
19,2,9,23,2560,1,8210,7352,245,613,1000,1000,0.7852187231183052,0.7610985487699509,0.2917102357046657,3.6268630027770996
19,2,9,37,2560,1,8210,7352,245,613,975,1000,0.7497097551822662,0.8310653765996298,0.29005970904271633,3.598527431488037
19,2,10,11,2560,1,8210,7352,245,613,1000,1000,1.082274079322815,1.0107972671588261,0.3223022779823815,5.490072727203369
19,2,10,23,2560,1,8210,7352,245,613,925,1000,1.1205190420150757,1.0011256337165833,0.31217502397926167,5.028515815734863
19,2,10,37,2560,1,8210,7352,245,613,1000,1000,1.0679719299077988,0.9846752484639486,0.324435607239465,5.153383255004883
19,2,12,11,2560,1,8210,7352,245,613,775,1000,0.8157895356416702,0.9105728069941202,0.18948790572522767,4.060055255889893
19,2,12,23,2560,1,8210,7352,245,613,900,1000,0.8788639307022095,1.1273731390635173,0.2240793438703372,4.819243431091309
19,2,12,37,2560,1,8210,7352,245,613,625,875,0.7324710488319397,0.8340293069680532,0.1307854548087019,3.161987066268921
19,3,7,11,2560,1,8210,7352,245,613,975,1000,0.7537704706192017,0.3244904379049937,0.7288070406296623,3.471540927886963
19,3,7,23,2560,1,8210,7352,245,613,900,1000,0.7283079624176025,0.3678549552957217,0.7681865826319095,3.1367177963256836
19,3,7,37,2560,1,8210,7352,245,613,900,1000,0.7506632804870605,0.691991776227951,0.30988049742435547,3.437924861907959
19,3,11,11,2560,1,8210,7352,245,613,750,1000,0.7998840063810349,0.5675932765007019,0.4382003379436568,3.0903656482696533
19,3,11,23,2560,1,8210,7352,245,613,925,1000,0.8526365011930466,0.5990721036990484,0.294385534908132,3.5567851066589355
19,3,11,37,2560,1,8210,7352,245,613,900,1000,0.8589220494031906,0.7038476467132568,0.4653611710916334,3.642432928085327
19,3,13,11,2560,1,8210,7352,245,613,875,1000,0.6360428258776665,0.612734317779541,0.25847719126479846,2.425291061401367
19,3,13,23,2560,1,8210,7352,245,613,850,1000,0.7782067805528641,0.8324588139851888,0.28199946563931494,2.6771349906921387
19,3,13,37,2560,1,8210,7352,245,613,625,875,0.5962982177734375,0.6010368367036184,0.2546397919891302,2.052577018737793
19,3,14,11,2560,1,8210,7352,245,613,650,900,0.8276599645614624,0.8055913001298904,0.33812630641682223,3.7066822052001953
19,3,14,23,2560,1,8210,7352,245,613,875,1000,1.012536995112896,0.9525808046261469,0.33276192390512804,4.910658836364746
19,3,14,37,2560,1,8210,7352,245,613,975,1000,0.9312863349914551,0.9625695943832397,0.3518028091206316,5.748791694641113
19,4,15,11,2560,1,8210,7352,245,613,925,1000,0.8608992099761963,0.658264954884847,0.45147699292699495,3.6736745834350586
19,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.760223738849163,0.6821177303791046,0.32027092339838015,4.011523723602295
19,4,15,37,2560,1,8210,7352,245,613,1000,1000,0.864312082529068,0.6555216809113821,0.36759269448081733,3.7575414180755615
20,1,1,11,2560,1,8210,7352,245,613,950,1000,0.7259259968996048,0.8063505093256632,0.42126030113755336,2.680293083190918
20,1,1,23,2560,1,8210,7352,245,613,925,1000,0.7376660108566284,0.805001695950826,0.35291916176928184,2.7430219650268555
20,1,1,37,2560,1,8210,7352,245,613,525,775,0.5077636241912842,0.5875916878382365,0.2888546572120577,1.3424625396728516
20,1,2,11,2560,1,8210,7352,245,613,900,1000,1.1809940338134766,1.0808824300765991,0.38273218317924257,5.705821514129639
20,1,2,23,2560,1,8210,7352,245,613,925,1000,1.0482084900140762,0.8216470082600912,0.4284438783289916,5.483768939971924
20,1,2,37,2560,1,8210,7352,245,613,875,1000,1.2577580213546753,1.0635454257329304,0.3976535488533227,5.856943607330322
20,1,4,11,2560,1,8210,7352,245,613,975,1000,1.1315590143203735,1.0991815725962322,0.24356826525594397,4.414275169372559
20,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.034460537135601,1.0691536664962769,0.2178109896042646,4.542088031768799
20,1,4,37,2560,1,8210,7352,245,613,950,1000,1.1108267307281494,1.0327625473340352,0.22951810209907358,4.456063270568848
20,1,8,11,2560,1,8210,7352,245,613,950,1000,0.9435116201639175,0.9636203050613403,0.2796368452225338,4.174706935882568
20,1,8,23,2560,1,8210,7352,245,613,875,1000,1.0668565034866333,1.0209352175394695,0.21319156656224542,4.058421611785889
20,1,8,37,2560,1,8210,7352,245,613,1000,1000,1.1395565271377563,1.0746784210205078,0.2183646559666164,4.451825141906738
20,2,3,11,2560,1,8210,7352,245,613,925,1000,0.8112871572375298,0.755783478418986,0.31908343245358073,3.6438937187194824
20,2,3,23,2560,1,8210,7352,245,613,700,950,0.767548680305481,0.6055581967035929,0.3634968520706219,3.0634756088256836
20,2,3,37,2560,1,8210,7352,245,613,725,975,0.7783197462558746,0.7123234669367472,0.5511241809642563,3.0118069648742676
20,2,5,11,2560,1,8210,7352,245,613,850,1000,0.6851780340075493,0.6655730803807577,0.3035160704775584,2.3351995944976807
20,2,5,23,2560,1,8210,7352,245,613,850,1000,0.6524823755025864,0.6090125342210134,0.3752102639524994,2.2198660373687744
20,2,5,37,2560,1,8210,7352,245,613,925,1000,0.5960423946380615,0.5969755252202352,0.2719498612489407,2.4206457138061523
20,2,6,11,2560,1,8210,7352,245,613,1000,1000,1.1060471534729004,0.8600548406442007,0.4031441005083076,4.970315456390381
20,2,6,23,2560,1,8210,7352,245,613,975,1000,1.0962634161114693,0.8284907837708791,0.42058765909692,5.52320671081543
20,2,6,37,2560,1,8210,7352,245,613,975,1000,1.064001202583313,0.8901232481002808,0.4162761856029259,4.9000325202941895
20,2,9,11,2560,1,8210,7352,245,613,975,1000,0.7586594521999359,0.8691397507985433,0.26985526504048896,3.235384941101074
20,2,9,23,2560,1,8210,7352,245,613,750,1000,0.7298039197921753,0.7038203080495199,0.2134239576413877,2.6928818225860596
20,2,9,37,2560,1,8210,7352,245,613,900,1000,0.7717641517519951,0.8517605861028036,0.24228445985609398,3.11513614654541
20,2,10,11,2560,1,8210,7352,245,613,800,1000,1.0128016471862793,0.43124747773011524,0.7330990125901286,4.069540500640869
20,2,10,23,2560,1,8210,7352,245,613,825,1000,1.1096123456954956,0.8952983617782593,0.27124558115204717,4.305536270141602
20,2,10,37,2560,1,8210,7352,245,613,800,1000,1.083748459815979,0.8554849624633789,0.301047692628432,4.351325035095215
20,2,12,11,2560,1,8210,7352,245,613,1000,1000,0.8112976551055908,1.0358691612879436,0.25577410733889033,4.755886554718018
20,2,12,23,2560,1,8210,7352,245,613,850,1000,0.8054712936282158,1.0177355110645294,0.1926525070731442,4.1904730796813965
20,2,12,37,2560,1,8210,7352,245,613,900,1000,0.8119060546159744,1.0141332944234211,0.18428214836406315,4.792652130126953
20,3,7,11,2560,1,8210,7352,245,613,900,1000,0.6857119202613831,0.6266595472892126,0.3358962560257889,3.138465642929077
20,3,7,23,2560,1,8210,7352,245,613,1000,1000,0.7283503264188766,0.6419249077637991,0.355812893569912,3.4850292205810547
20,3,7,37,2560,1,8210,7352,245,613,1000,1000,0.713061735033989,0.6379075547059377,0.3432873571318155,3.223799705505371
20,3,11,11,2560,1,8210,7352,245,613,925,1000,0.8089293166995049,0.6135482961932818,0.33684497299451543,3.483281373977661
20,3,11,23,2560,1,8210,7352,245,613,950,1000,0.6851638630032539,0.646026407678922,0.26219197371859115,3.436746120452881
20,3,11,37,2560,1,8210,7352,245,613,900,1000,0.8247143477201462,0.3852536976337433,1.1040736179827804,3.4209680557250977
20,3,13,11,2560,1,8210,7352,245,613,975,1000,0.7321159839630127,0.7825401326020559,0.327284149570226,2.9305458068847656
20,3,13,23,2560,1,8210,7352,245,613,725,975,0.6334053128957748,0.6881960531075796,0.2728998086656127,2.4575037956237793
20,3,13,37,2560,1,8210,7352,245,613,925,1000,0.7193131446838379,0.6490888893604279,0.24565381624474852,2.7012686729431152
20,3,14,11,2560,1,8210,7352,245,613,900,1000,0.930158257484436,0.9600605517625809,0.34203453389998306,4.840184211730957
20,3,14,23,2560,1,8210,7352,245,613,875,1000,0.9431464597582817,0.8963449001312256,0.32295341772454333,4.759109973907471
20,3,14,37,2560,1,8210,7352,245,613,925,1000,0.942672848701477,0.9224408864974976,0.3535807848705146,5.197479724884033
20,4,15,11,2560,1,8210,7352,245,613,975,1000,0.817589282989502,0.5859105611840884,0.362811976907538,3.7947869300842285
20,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.7816562950611115,0.6485844155152639,0.37750491383200424,3.959017515182495
20,4,15,37,2560,1,8210,7352,245,613,975,1000,0.9213137626647949,0.7204141120115916,0.34169527692466617,3.8326985836029053
21,1,1,11,2560,1,8210,7352,245,613,900,1000,0.7423677444458008,0.7401634454727173,0.3823749145490945,2.3927292823791504
21,1,1,23,2560,1,8210,7352,245,613,950,1000,0.6912400722503662,0.7226073344548544,0.31309120148914643,2.749286651611328
21,1,1,37,2560,1,8210,7352,245,613,1000,1000,0.7098805904388428,0.7601656119028727,0.4453365505096165,2.7067112922668457
21,1,2,11,2560,1,8210,7352,245,613,900,1000,1.176923856139183,1.0735521117846172,0.36394025499117905,5.808538913726807
21,1,2,23,2560,1,8210,7352,245,613,925,1000,1.205230474472046,1.083286424477895,0.42195677785653096,5.815323829650879
21,1,2,37,2560,1,8210,7352,245,613,875,1000,1.2683664560317993,1.1066087285677593,0.37864317068153847,5.132373332977295
21,1,4,11,2560,1,8210,7352,245,613,975,1000,1.1384906768798828,1.062566081682841,0.21383156113278404,4.5351881980896
21,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.2021894305944443,1.0963256259759266,0.21949417936356708,4.942925930023193
21,1,4,37,2560,1,8210,7352,245,613,950,1000,1.114723563194275,1.0609678030014038,0.22885747462070227,4.710726737976074
21,1,8,11,2560,1,8210,7352,245,613,900,1000,0.9671194702386856,0.9472424983978271,0.3334203994388724,4.5905561447143555
21,1,8,23,2560,1,8210,7352,245,613,975,1000,1.053772196173668,1.0272577007611592,0.22073713077793639,5.15897274017334
21,1,8,37,2560,1,8210,7352,245,613,675,925,0.92768394947052,0.9144701162974039,0.17516252730345166,3.1719985008239746
21,2,3,11,2560,1,8210,7352,245,613,1000,1000,0.7755038142204285,0.7236637224753698,0.38840258763659036,3.946200370788574
21,2,3,23,2560,1,8210,7352,245,613,875,1000,0.8212480545043945,0.7083849608898163,0.49208652330577335,3.5663790702819824
21,2,3,37,2560,1,8210,7352,245,613,1000,1000,0.7969125509262085,0.7694343427817026,0.3234575899988509,3.7960362434387207
21,2,5,11,2560,1,8210,7352,245,613,850,1000,0.6373785771429539,0.6712130208810171,0.3202986018301992,2.2810771465301514
21,2,5,23,2560,1,8210,7352,245,613,1000,1000,0.6386966854333878,0.6275023221969604,0.3438221088430044,2.164426326751709
21,2,5,37,2560,1,8210,7352,245,613,975,1000,0.7162717655301094,0.656866600116094,0.26724868937020974,2.5989785194396973
21,2,6,11,2560,1,8210,7352,245,613,1000,1000,1.0806596279144287,0.8162765863041083,0.4041657775940176,4.982954502105713
21,2,6,23,2560,1,8210,7352,245,613,975,1000,1.1489546298980713,0.8107211937506994,0.4345595802491949,5.5568928718566895
21,2,6,37,2560,1,8210,7352,245,613,950,1000,1.134303793311119,0.8865779638290405,0.4337974302524529,5.150209426879883
21,2,9,11,2560,1,8210,7352,245,613,975,1000,0.796520359814167,0.8853158553441366,0.2796880213141401,3.2501306533813477
21,2,9,23,2560,1,8210,7352,245,613,825,1000,0.7500656098127365,0.7260683377583822,0.23899715277092673,2.8268349170684814
21,2,9,37,2560,1,8210,7352,245,613,900,1000,0.7546283453702927,0.7933065891265869,0.2515358791464702,3.3713767528533936
21,2,10,11,2560,1,8210,7352,245,613,925,1000,1.1044162511825562,1.0180331816275914,0.3467671281576199,4.450253486633301
21,2,10,23,2560,1,8210,7352,245,613,1000,1000,1.0576814338564873,0.9049092953403791,0.3584020018088692,4.8466877937316895
21,2,10,37,2560,1,8210,7352,245,613,900,1000,1.0747843980789185,0.877305785814921,0.33533632324301543,4.721210956573486
21,2,12,11,2560,1,8210,7352,245,613,875,1000,0.8081089854240417,0.9733163217703501,0.23325174281325578,4.42652702331543
21,2,12,23,2560,1,8210,7352,245,613,950,1000,0.7982868254184723,1.054312825202942,0.26777361859232446,4.764150142669678
21,2,12,37,2560,1,8210,7352,245,613,875,1000,0.8596475124359131,0.9816634257634481,0.17594523298078538,4.677938938140869
21,3,7,11,2560,1,8210,7352,245,613,1000,1000,0.7037618085741997,0.44460336367289227,0.5391340146885436,3.454923629760742
21,3,7,23,2560,1,8210,7352,245,613,925,1000,0.6954140663146973,0.3956032296021779,0.5376191782037301,3.507922887802124
21,3,7,37,2560,1,8210,7352,245,613,900,1000,0.778587818145752,0.6967641115188599,0.36366406277355734,3.4489688873291016
21,3,11,11,2560,1,8210,7352,245,613,800,1000,0.775845892727375,0.637996107339859,0.2937834565573691,3.284064292907715
21,3,11,23,2560,1,8210,7352,245,613,1000,1000,0.711882833391428,0.5941752369205157,0.35856174928440804,3.840810775756836
21,3,11,37,2560,1,8210,7352,245,613,900,1000,0.8259352892637253,0.611483762661616,0.45666126392443496,3.799098014831543
21,3,13,11,2560,1,8210,7352,245,613,900,1000,0.6562903374433517,0.6406883398691813,0.3120599068108135,2.6692957878112793
21,3,13,23,2560,1,8210,7352,245,613,975,1000,0.7567543536424637,0.7377419074376425,0.2863748702866944,2.8459157943725586
21,3,13,37,2560,1,8210,7352,245,613,925,1000,0.6968677043914795,0.637800375620524,0.26297580052769676,2.6473302841186523
21,3,14,11,2560,1,8210,7352,245,613,900,1000,0.9055008962750435,0.9049617052078247,0.31937364735501694,4.497366905212402
21,3,14,23,2560,1,8210,7352,245,613,875,1000,0.9662537649273872,0.9904929747184118,0.31176023015116017,4.945282459259033
21,3,14,37,2560,1,8210,7352,245,613,850,1000,0.8949780166149139,0.8467912673950195,0.362797167142889,4.583074569702148
21,4,15,11,2560,1,8210,7352,245,613,975,1000,0.8019640445709229,0.6701695521672567,0.3099692789424901,3.8284921646118164
21,4,15,23,2560,1,8210,7352,245,613,750,1000,0.7341673970222473,0.5517646471659342,0.3010722172755683,3.0602662563323975
21,4,15,37,2560,1,8210,7352,245,613,925,1000,0.7959290742874146,0.5798381169637045,0.27532720228756014,3.416628122329712
22,1,1,11,2560,1,8210,7352,245,613,950,1000,0.6748815774917603,0.7625586489836375,0.3998671604122947,2.4822235107421875
22,1,1,23,2560,1,8210,7352,245,613,1000,1000,0.7476276233792305,0.816563606262207,0.37149672992631755,2.835853099822998
22,1,1,37,2560,1,8210,7352,245,613,950,1000,0.7120734453201294,0.8088780641555786,0.43324774309151964,2.5485129356384277
22,1,2,11,2560,1,8210,7352,245,613,925,1000,1.1791354417800903,0.9846209287643433,0.3856000619765158,5.723669528961182
22,1,2,23,2560,1,8210,7352,245,613,800,1000,1.1407543420791626,0.8954213162263235,0.35505454186552937,5.567942142486572
22,1,2,37,2560,1,8210,7352,245,613,825,1000,1.1751484721899033,0.9648064374923706,0.3715379377571299,4.96705436706543
22,1,4,11,2560,1,8210,7352,245,613,975,1000,1.084787130355835,1.0745842059453328,0.21124927891362622,4.130484104156494
22,1,4,23,2560,1,8210,7352,245,613,850,1000,0.9769342243671417,0.937162051598231,0.20787577033595148,3.863718271255493
22,1,4,37,2560,1,8210,7352,245,613,925,1000,1.1075202375650406,1.0755267937978108,0.21956487433798821,4.020477294921875
22,1,8,11,2560,1,8210,7352,245,613,825,1000,0.9617588222026825,0.9793582161267599,0.1811209461432404,3.7926197052001953
22,1,8,23,2560,1,8210,7352,245,613,875,1000,1.0514932870864868,0.9995420376459757,0.1724160016618735,3.9550228118896484
22,1,8,37,2560,1,8210,7352,245,613,850,1000,1.0146143287420273,1.0354470411936443,0.16828788965667843,4.083191871643066
22,2,3,11,2560,1,8210,7352,245,613,600,850,0.7085733488202095,0.6351439903179804,0.3140330830835576,2.6936914920806885
22,2,3,23,2560,1,8210,7352,245,613,700,950,0.7833045795559883,0.6731828798850378,0.44970799228425984,3.1897032260894775
22,2,3,37,2560,1,8210,7352,245,613,875,1000,0.8406768143177032,0.661060651143392,0.6191924054397372,3.377791166305542
22,2,5,11,2560,1,8210,7352,245,613,950,1000,0.7299802303314209,0.677967756986618,0.2835694446071933,2.578442335128784
22,2,5,23,2560,1,8210,7352,245,613,1000,1000,0.6974179744720459,0.7360365788141886,0.33557156937290805,2.5075173377990723
22,2,5,37,2560,1,8210,7352,245,613,975,1000,0.6821937561035156,0.736357053120931,0.38020107959809857,2.5949742794036865
22,2,6,11,2560,1,8210,7352,245,613,925,1000,1.1075946241617203,0.925523966550827,0.4112769666259064,5.080158710479736
22,2,6,23,2560,1,8210,7352,245,613,800,1000,1.054538019001484,0.801984116435051,0.3781992849253004,4.081315040588379
22,2,6,37,2560,1,8210,7352,245,613,900,1000,1.0814059972763062,0.8928749958674113,0.39237074607106215,4.718481540679932
22,2,9,11,2560,1,8210,7352,245,613,800,1000,0.6758069545030594,0.7134751876195272,0.22945543404459776,2.486016273498535
22,2,9,23,2560,1,8210,7352,245,613,1000,1000,0.7755988016724586,0.7414978394905726,0.25147817684460294,3.3499977588653564
22,2,9,37,2560,1,8210,7352,245,613,900,1000,0.7793693467974663,0.8423533091942469,0.2478942057721086,3.1351096630096436
22,2,10,11,2560,1,8210,7352,245,613,1000,1000,1.1264592334628105,0.9519565453131994,0.3132561365908833,5.030943393707275
22,2,10,23,2560,1,8210,7352,245,613,825,1000,1.1058508306741714,0.9567226568857828,0.29943577381671316,4.460972785949707
22,2,10,37,2560,1,8210,7352,245,613,1000,1000,1.0870919078588486,0.8948722233374914,0.29248998169401474,5.016003608703613
22,2,12,11,2560,1,8210,7352,245,613,850,1000,0.8833280801773071,1.0282286802927654,0.24693148006921212,4.315471649169922
22,2,12,23,2560,1,8210,7352,245,613,675,925,0.7979223132133484,0.9142051041126251,0.1743182038834693,3.4615769386291504
22,2,12,37,2560,1,8210,7352,245,613,900,1000,0.8556515425443649,0.9773399035135905,0.15823780766313797,4.234652519226074
22,3,7,11,2560,1,8210,7352,245,613,825,1000,0.6738631799817085,0.6053334871927897,0.4092429076325753,3.166045904159546
22,3,7,23,2560,1,8210,7352,245,613,925,1000,0.7404962182044983,0.45473097016414005,0.3976627404883675,3.451303720474243
22,3,7,37,2560,1,8210,7352,245,613,975,1000,0.7618462145328522,0.6609212954839071,0.38763825862047446,3.6892218589782715
22,3,11,11,2560,1,8210,7352,245,613,1000,1000,0.7934851720929146,0.32798095295826596,0.8538821002295898,3.6413216590881348
22,3,11,23,2560,1,8210,7352,245,613,925,1000,0.744263656437397,0.6571435083945593,0.3291861358878829,3.2997615337371826
22,3,11,37,2560,1,8210,7352,245,613,800,1000,0.7652580738067627,0.6162666281064352,0.26714340604268877,3.2489137649536133
22,3,13,11,2560,1,8210,7352,245,613,825,1000,0.7134696170687675,0.7059660653273264,0.3370901042332506,2.7384514808654785
22,3,13,23,2560,1,8210,7352,245,613,950,1000,0.6776028797030449,0.7184392611185709,0.28978575069672546,2.903175115585327
22,3,13,37,2560,1,8210,7352,245,613,975,1000,0.7210688143968582,0.6815979878107706,0.3282786250873816,2.8533072471618652
22,3,14,11,2560,1,8210,7352,245,613,900,1000,0.8862660825252533,0.9205761353174845,0.3658015999479607,4.405693054199219
22,3,14,23,2560,1,8210,7352,245,613,950,1000,0.9051113426685333,0.8833928058544794,0.3663591452309527,5.377101421356201
22,3,14,37,2560,1,8210,7352,245,613,925,1000,0.8412977755069733,0.8410375416278839,0.34147742710877965,5.116372585296631
22,4,15,11,2560,1,8210,7352,245,613,725,975,0.6714632585644722,0.6121940265099207,0.25119329277655034,2.840820550918579
22,4,15,23,2560,1,8210,7352,245,613,800,1000,0.7832832261919975,0.6340870807568232,0.28028465016163523,3.2839736938476562
22,4,15,37,2560,1,8210,7352,245,613,975,1000,0.8404171466827393,0.7063536942005157,0.3362152196119209,3.847907543182373
23,1,1,11,2560,1,8210,7352,245,613,950,1000,0.7216055393218994,0.814616839090983,0.4429711334056848,2.581789016723633
23,1,1,23,2560,1,8210,7352,245,613,900,1000,0.6532336473464966,0.7646792332331339,0.46083764042952957,2.6037755012512207
23,1,1,37,2560,1,8210,7352,245,613,950,1000,0.7138101309537888,0.7879562775293986,0.42017506237513286,2.6964547634124756
23,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.1198101118206978,0.9478786488374075,0.41296975845031236,6.229833126068115
23,1,2,23,2560,1,8210,7352,245,613,975,1000,1.2852864414453506,1.145352880160014,0.41117413438262446,5.930382251739502
23,1,2,37,2560,1,8210,7352,245,613,875,1000,1.2167523950338364,1.0689315001169841,0.39041508958880805,5.283310890197754
23,1,4,11,2560,1,8210,7352,245,613,975,1000,1.121771216392517,1.0747265815734863,0.22705923366737008,4.302504062652588
23,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.1087310314178467,1.0618866483370464,0.22489485573353304,5.053961277008057
23,1,4,37,2560,1,8210,7352,245,613,975,1000,1.129559874534607,1.1133023103078206,0.23311687718478652,4.5512189865112305
23,1,8,11,2560,1,8210,7352,245,613,950,1000,1.0262111276388168,1.0946614344914753,0.23080775809596016,4.153769016265869
23,1,8,23,2560,1,8210,7352,245,613,900,1000,1.0638419389724731,1.121185342470805,0.18811528676135447,4.199305057525635
23,1,8,37,2560,1,8210,7352,245,613,850,1000,1.027115136384964,1.069465418656667,0.1927358449759472,4.2394232749938965
23,2,3,11,2560,1,8210,7352,245,613,925,1000,0.8207629472017288,0.7814730803171793,0.35284143333525686,3.663255214691162
23,2,3,23,2560,1,8210,7352,245,613,975,1000,0.85370934009552,0.45018118619918823,0.9801935394463605,3.753298282623291
23,2,3,37,2560,1,8210,7352,245,613,1000,1000,0.7717924565076828,0.7359191576639811,0.3518226453306258,3.429056406021118
23,2,5,11,2560,1,8210,7352,245,613,750,1000,0.6605590581893921,0.6257630089918772,0.2619858133431688,2.0889666080474854
23,2,5,23,2560,1,8210,7352,245,613,750,1000,0.6667758636176586,0.6276158466935158,0.2897330439290376,2.089264154434204
23,2,5,37,2560,1,8210,7352,245,613,975,1000,0.7488313987851143,0.681499237815539,0.24281764710974685,2.462817430496216
23,2,6,11,2560,1,8210,7352,245,613,925,1000,1.1158652231097221,0.9280969599882761,0.39270528890645195,4.789423942565918
23,2,6,23,2560,1,8210,7352,245,613,925,1000,1.0533920526504517,0.8667083630959193,0.40121040535736746,4.904739856719971
23,2,6,37,2560,1,8210,7352,245,613,950,1000,1.0005537196993828,0.8685300648212433,0.40239274254265744,4.890641689300537
23,2,9,11,2560,1,8210,7352,245,613,825,1000,0.7400287464261055,0.789863700668017,0.26440233331082796,2.756636142730713
23,2,9,23,2560,1,8210,7352,245,613,750,1000,0.7221584469079971,0.7231819679339727,0.21781589951378733,2.5793113708496094
23,2,9,37,2560,1,8210,7352,245,613,1000,1000,0.7985372543334961,0.8718547423680624,0.22188919237053406,3.527449607849121
23,2,10,11,2560,1,8210,7352,245,613,900,1000,1.0408319309353828,0.9399533669153849,0.3189012142691475,4.452402114868164
23,2,10,23,2560,1,8210,7352,245,613,825,1000,1.0865544080734253,0.9691679527362188,0.2901156476149469,4.425003528594971
23,2,10,37,2560,1,8210,7352,245,613,1000,1000,1.0371858030557632,0.9947774012883505,0.31949328763409884,4.87189245223999
23,2,12,11,2560,1,8210,7352,245,613,825,1000,0.8006051778793335,0.9534170230229696,0.16722297517862306,4.027652263641357
23,2,12,23,2560,1,8210,7352,245,613,750,1000,0.8896295130252838,0.9478602011998495,0.2010738844792387,3.9653549194335938
23,2,12,37,2560,1,8210,7352,245,613,1000,1000,0.8550970554351807,0.982164333264033,0.22197713943736802,4.74484395980835
23,3,7,11,2560,1,8210,7352,245,613,975,1000,0.7182866260409355,0.4965250492095947,0.5468113687893208,3.2166311740875244
23,3,7,23,2560,1,8210,7352,245,613,925,1000,0.6653991937637329,0.1309495816628138,0.6694017084064106,3.209792375564575
23,3,7,37,2560,1,8210,7352,245,613,950,1000,0.7171593979001045,0.681371251742045,0.37542688035804544,3.7787132263183594
23,3,11,11,2560,1,8210,7352,245,613,1000,1000,0.7953216135501862,0.5375774403413137,0.5320558245108449,3.719022750854492
23,3,11,23,2560,1,8210,7352,245,613,725,975,0.7145523950457573,0.6394589940706888,0.2980998111015425,2.9266443252563477
23,3,11,37,2560,1,8210,7352,245,613,800,1000,0.779201090335846,0.6722803314526876,0.28035759447248826,3.3313844203948975
23,3,13,11,2560,1,8210,7352,245,613,925,1000,0.7441678494215012,0.6816430886586508,0.3465365836259458,2.76666259765625
23,3,13,23,2560,1,8210,7352,245,613,1000,1000,0.6981405466794968,0.7301114400227865,0.2721506657381475,3.256674289703369
23,3,13,37,2560,1,8210,7352,245,613,600,850,0.5903714299201965,0.5236882617076238,0.23099393304278368,1.900651216506958
23,3,14,11,2560,1,8210,7352,245,613,975,1000,0.9030528366565704,0.903439166645209,0.3407671797428722,4.764289855957031
23,3,14,23,2560,1,8210,7352,245,613,900,1000,0.9152935445308685,0.9198459287484487,0.3348306743704608,5.130434989929199
23,3,14,37,2560,1,8210,7352,245,613,975,1000,0.9258495718240738,0.9032081266244253,0.3953484957502369,4.971233367919922
23,4,15,11,2560,1,8210,7352,245,613,850,1000,0.7422065809369087,0.6300599922736486,0.3264785225505319,3.055464267730713
23,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.7242422178387642,0.6809121270974478,0.28614306815742724,3.9567031860351562
23,4,15,37,2560,1,8210,7352,245,613,1000,1000,0.7704270482063293,0.7033359209696451,0.3428274303213607,3.843975782394409
24,1,1,11,2560,1,8210,7352,245,613,1000,1000,0.7951462268829346,0.8798118034998575,0.44908437614597796,2.574739456176758
24,1,1,23,2560,1,8210,7352,245,613,950,1000,0.6928502321243286,0.7360494534174601,0.3775734849831229,2.304291009902954
24,1,1,37,2560,1,8210,7352,245,613,625,875,0.6649291962385178,0.6592985391616821,0.3716733508743405,1.8380627632141113
24,1,2,11,2560,1,8210,7352,245,613,975,1000,1.0990616232156754,1.0035879214604695,0.40375015198851466,5.738780498504639
24,1,2,23,2560,1,8210,7352,245,613,900,1000,1.2887070178985596,1.1205983559290569,0.4366094841631743,6.005692958831787
24,1,2,37,2560,1,8210,7352,245,613,850,1000,1.1963520050048828,1.0481502612431843,0.45411242234982924,5.467668056488037
24,1,4,11,2560,1,8210,7352,245,613,1000,1000,1.135376200079918,1.0135750373204548,0.23868975491367747,4.549278736114502
24,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.1517008394002914,1.0098449389139812,0.2098968700768032,4.934002876281738
24,1,4,37,2560,1,8210,7352,245,613,950,1000,1.2016345411539078,1.1043319602807362,0.22582172317388205,4.464320182800293
24,1,8,11,2560,1,8210,7352,245,613,850,1000,0.9546726942062378,0.9553387959798177,0.1857491902637246,3.5864336490631104
24,1,8,23,2560,1,8210,7352,245,613,825,1000,1.0525822788476944,1.001406967639923,0.19310533705919677,4.215623378753662
24,1,8,37,2560,1,8210,7352,245,613,1000,1000,1.089566707611084,0.9075313011805216,0.24986094593583286,5.001469612121582
