critic_seed,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score,pairing_sensitivity_original_cyclic_shift_mean,pairing_sensitivity_original_cyclic_shift_sd,pairing_sensitivity_derandomized_shift_mean,pairing_sensitivity_derandomized_shift_sd,pairing_sensitivity_full_permutation_mean,pairing_sensitivity_full_permutation_sd,pairing_sensitivity_cyclic_vs_derandomized_gap,pairing_sensitivity_cyclic_vs_full_permutation_gap,layer,subset_mask,order_k,representation_dim,n_train,n_val,n_test,run_fingerprint
11,800,1000,0.6601663753390312,0.6090123256047567,0.2824544491782767,2.2723305225372314,0.6090123256047567,0.2824544491782767,1.1154263416926067,0.08137173654746328,1.0534528493881226,0.05262268273705081,0.50641401608785,0.44444052378336585,21,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,925,1000,0.7438731640577316,0.6992856711149216,0.2817411202572537,2.615908145904541,0.6992856711149216,0.2817411202572537,1.2116468747456868,0.08072480784261582,1.1876458525657654,0.050159839928588745,0.5123612036307652,0.4883601814508438,21,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,825,1000,0.7111465930938721,0.6311529080073038,0.2662914771063797,2.6260881423950195,0.6311529080073038,0.2662914771063797,1.1332807143529255,0.11769142720214124,1.0750408172607422,0.058760887151133506,0.5021278063456217,0.44388790925343835,21,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,925,1000,0.8916710615158081,0.9367606341838837,0.40270367949811076,5.104550838470459,0.9367606341838837,0.40270367949811076,1.236574411392212,0.07124361741864836,1.211399495601654,0.10257768177283293,0.29981377720832825,0.2746388614177704,21,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,0.9271032810211182,0.8554855138063431,0.30419126069209623,4.696060657501221,0.8554855138063431,0.30419126069209623,1.1164153416951497,0.07386397271979792,1.106004774570465,0.05521424430902359,0.2609298278888066,0.250519260764122,21,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,875,1000,0.9683753252029419,0.9012384414672852,0.3609866578636276,4.7792253494262695,0.9012384414672852,0.3609866578636276,1.1380337079366047,0.06290550744075188,1.154598355293274,0.053711401190147064,0.2367952664693196,0.25335991382598877,21,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,600,850,0.6589509844779968,0.6286021371682485,0.27466328641773263,2.629842758178711,0.6286021371682485,0.27466328641773263,0.8332042892773946,0.054264408305920483,0.8338552713394165,0.06649057469535528,0.20460215210914612,0.20525313417116797,21,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.8213860094547272,0.7270375440518061,0.33562799941923205,4.063562870025635,0.7270375440518061,0.33562799941923205,0.9896665811538696,0.05074003129202466,0.9234319925308228,0.08515080932853775,0.26262903710206353,0.19639444847901666,21,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,0.8306115865707397,0.639261931180954,0.31807895850541734,3.6670286655426025,0.639261931180954,0.31807895850541734,0.8417838215827942,0.07356321993885494,0.8854265585541725,0.12683024988526972,0.2025218904018402,0.24616462737321854,21,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.7303076982498169,0.7736016511917114,0.3741187118225012,2.591625928878784,0.7736016511917114,0.3741187118225012,1.1887115637461345,0.039883919354299024,1.18686443567276,0.06615733291043897,0.4151099125544231,0.4132627844810486,22,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.6892200708389282,0.8298841814200083,0.40571011245534133,2.8287668228149414,0.8298841814200083,0.40571011245534133,1.1947835683822632,0.04688690093404518,1.207213282585144,0.056225189292549584,0.3648993869622549,0.37732910116513574,22,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,650,900,0.5295958518981934,0.6099151372909546,0.35078199046389863,1.6737005710601807,0.6099151372909546,0.35078199046389863,1.0757967233657837,0.05605922514882591,1.0584781765937805,0.07837784718761104,0.4658815860748291,0.4485630393028259,22,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,950,1000,1.2081505060195923,1.1459210117657979,0.3887086565395063,6.0352091789245605,1.1459210117657979,0.3887086565395063,1.5231552918752034,0.03149710569216525,1.498698115348816,0.06690988342219154,0.3772342801094055,0.35277710358301806,22,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,1.2539759874343872,0.9596272508303324,0.37094673007925744,6.213313102722168,0.9596272508303324,0.37094673007925744,1.293905258178711,0.07292517375362434,1.3062706589698792,0.06231657931353531,0.33427800734837854,0.34664340813954675,22,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,850,1000,1.1920099258422852,1.0432012875874836,0.4034541558571895,5.3703203201293945,1.0432012875874836,0.4034541558571895,1.3115285634994507,0.04548594450944125,1.3503383994102478,0.05557823829197997,0.26832727591196703,0.30713711182276415,22,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.776544451713562,0.7219588458538055,0.3784013690882804,3.6658849716186523,0.7219588458538055,0.3784013690882804,0.9909069140752157,0.06711545607390892,1.027830921113491,0.06500825645513204,0.26894806822141015,0.3058720752596855,22,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.767030879855156,0.582168867190679,0.7498629567466812,4.026409149169922,0.582168867190679,0.7498629567466812,0.7065773010253906,0.8065595688581894,1.132618010044098,0.08741517159270994,0.12440843383471167,0.550449142853419,22,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.8555262088775635,0.6497870683670044,0.6648991308087205,3.718324899673462,0.6497870683670044,0.6648991308087205,0.8389049271742502,0.5401378851220708,1.1592845916748047,0.07092096066393291,0.18911785880724585,0.5094975233078003,22,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,900,1000,1.0995432138442993,0.9996573130289713,0.23552513312719026,4.282238960266113,0.9996573130289713,0.23552513312719026,1.21434489885966,0.06090347887335646,1.1318193078041077,0.21514726242298407,0.2146875858306886,0.13216199477513635,22,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,1.149122342467308,1.1189201772212982,0.21568332850168442,4.833593368530273,1.1189201772212982,0.21568332850168442,1.3533141613006592,0.07096970856108155,1.0896947458386421,0.29593854283032156,0.23439398407936096,0.029225431382656097,22,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,1.1923035383224487,1.0566168228785198,0.22437299844209685,4.557212829589844,1.0566168228785198,0.22437299844209685,1.2582214673360188,0.07576197513587025,1.1960718035697937,0.11327631653424504,0.20160464445749904,0.13945498069127393,22,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,950,1000,0.7075327709317207,0.6638300021489462,0.2982488566175156,2.474900722503662,0.6638300021489462,0.2982488566175156,1.12578284740448,0.022673818224253798,1.1363114714622498,0.03645860032205584,0.4619528452555338,0.4724814693133036,22,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.6138752847909927,0.7145997186501821,0.3487668644927626,2.571967363357544,0.7145997186501821,0.3487668644927626,1.2077077627182007,0.0320706013036105,1.2104660868644714,0.058971225095711684,0.49310804406801856,0.4958663682142893,22,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,500,750,0.4806121587753296,0.46054113904635113,0.30935868110467785,1.5092504024505615,0.46054113904635113,0.30935868110467785,0.9237637321154276,0.017662661215186063,0.9476637169718742,0.03878036521752968,0.4632225930690765,0.4871225779255231,22,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,925,1000,1.0726473405957222,0.877051959435145,0.3946182228800741,4.79914665222168,0.877051959435145,0.3946182228800741,1.183080752690633,0.08434702271581519,1.2097251415252686,0.06534844616581627,0.30602879325548804,0.33267318209012353,22,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,925,1000,1.0896592289209366,0.8234758774439493,0.383070612184089,4.562839508056641,0.8234758774439493,0.383070612184089,1.1109459797541301,0.0598464268773027,1.1297927498817444,0.04794794827953003,0.2874701023101808,0.30631687243779504,22,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,1.0720010995864868,0.8403511345386505,0.4072177185834047,4.870420932769775,0.8403511345386505,0.4072177185834047,1.1092499991257985,0.09356120879492205,1.1104455664753914,0.06519590793535773,0.26889886458714796,0.2700944319367409,22,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,900,1000,0.6987883485853672,0.6720155129830042,0.3984639792020079,3.3829944133758545,0.6720155129830042,0.3984639792020079,0.9288730621337891,0.07003375509248876,0.9437044858932495,0.06786548066527408,0.25685754915078485,0.2716889729102453,22,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.7220519706606865,0.2838326593240102,0.7540718708059387,3.404221534729004,0.2838326593240102,0.7540718708059387,0.9045486052831014,0.14365867291145182,0.968289814889431,0.08451203304955492,0.6207159459590912,0.6844571555654209,22,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,800,1000,0.7201205044984818,0.5673310508330663,0.41517785720013484,3.2493228912353516,0.5673310508330663,0.41517785720013484,0.8433275620142618,0.15901058385896802,0.9232586026191711,0.04341031859755913,0.2759965111811955,0.3559275517861048,22,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.9687026739120483,1.1254504521687825,0.2408901502151929,4.405568599700928,1.1254504521687825,0.2408901502151929,1.400443474451701,0.02647511974835159,1.388819694519043,0.1166619274101178,0.27499302228291844,0.2633692423502605,22,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,1.0544140338897705,1.095753272374471,0.20267551928147784,4.83061408996582,1.095753272374471,0.20267551928147784,1.4017796516418457,0.061364831960772914,1.2597978115081787,0.21232934336719367,0.30602637926737475,0.16404453913370776,22,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,875,1000,1.022444486618042,1.0194228092829387,0.2271865698528839,4.033534526824951,1.0194228092829387,0.2271865698528839,1.3018505970637004,0.013896114833499996,1.259274184703827,0.0654959390103723,0.2824277877807617,0.2398513754208882,22,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.7596488445997238,0.857421080271403,0.2250958858815284,3.3963966369628906,0.857421080271403,0.2250958858815284,1.2866005500157673,0.07256770897961676,1.265919029712677,0.09157857329228294,0.4291794697443644,0.40849794944127404,22,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,0.7284684628248215,0.8063230812549591,0.2458775615983447,3.113842248916626,0.8063230812549591,0.2458775615983447,1.2371986707051594,0.049085161660567166,1.1586905643343925,0.07601546898197561,0.4308755894502003,0.35236748307943344,22,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.7654523923993111,0.8312209844589233,0.27450258741591976,3.1175413131713867,0.8312209844589233,0.27450258741591976,1.273454745610555,0.039303541843853304,1.2501780986785889,0.04899224537930689,0.4422337611516316,0.4189571142196655,22,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,875,1000,1.0292789787054062,0.7906872779130936,0.2943453076145542,4.304189205169678,0.7906872779130936,0.2943453076145542,1.0737367868423462,0.06109005962783336,1.1396178603172302,0.046885244786631496,0.2830495089292526,0.34893058240413666,22,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,800,1000,1.0884631723165512,0.9706725627183914,0.31439402421057205,4.3846893310546875,0.9706725627183914,0.31439402421057205,1.139695684115092,0.05497620265229556,1.1613479256629944,0.06906579164127129,0.16902312139670062,0.19067536294460297,22,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,800,1000,1.1194073110818863,0.964697390794754,0.3001434919998982,4.417088031768799,0.964697390794754,0.3001434919998982,1.1920465628306072,0.06877331576432925,1.2190624475479126,0.07490413572862731,0.22734917203585314,0.25436505675315857,22,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.7935851365327835,0.32826948165893555,0.7350321212745436,3.482236623764038,0.32826948165893555,0.7350321212745436,0.9224253495534261,0.06924742402707293,0.9595627188682556,0.07049487904889595,0.5941558678944906,0.6312932372093201,22,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,0.6894201040267944,0.5699069599310557,0.2786855575425246,3.3094429969787598,0.5699069599310557,0.2786855575425246,0.8622497717539469,0.04521525845076731,0.8468117713928223,0.08821652784698629,0.29234281182289124,0.2769048114617666,22,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,950,1000,0.8187379091978073,0.5160883863766988,0.5500103113978985,3.660003423690796,0.5160883863766988,0.5500103113978985,0.8020191589991251,0.2515166692116869,0.9763492047786713,0.10156585523099317,0.2859307726224263,0.4602608184019724,22,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,875,1000,0.7965991497039795,0.7750100692113241,0.18454213901390687,4.232141017913818,0.7750100692113241,0.18454213901390687,1.161105990409851,0.05803268653798425,1.0663000345230103,0.13050174366263875,0.386095921198527,0.29128996531168616,22,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,900,1000,0.858952134847641,0.9535778065522512,0.19655284138837134,4.444809436798096,0.9535778065522512,0.19655284138837134,1.3412525653839111,0.088916302931187,1.25556730479002,0.16552988581055167,0.3876747588316599,0.30198949823776877,22,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.8750535547733307,0.9254341920216879,0.18532109758747184,4.587978363037109,0.9254341920216879,0.18532109758747184,1.3425495227177937,0.1441406653271496,1.2684117555618286,0.21981865673459153,0.41711533069610585,0.34297756354014075,22,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.7159450054168701,0.7096266746520996,0.2744939757260779,2.6514506340026855,0.7096266746520996,0.2744939757260779,1.2386574745178223,0.0872960575627586,1.168570101261139,0.06437296991056846,0.5290307998657227,0.4589434266090393,22,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.728652834892273,0.7907000680764517,0.3017125786880377,3.013080596923828,0.7907000680764517,0.3017125786880377,1.2993687788645427,0.0858519017705225,1.2411141395568848,0.050494028064644446,0.5086687107880911,0.4504140714804331,22,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.6809237748384476,0.6726885139942169,0.2784350369670224,2.9250948429107666,0.6726885139942169,0.2784350369670224,1.1919183731079102,0.09003212825765487,1.1295294091105461,0.08817581424696322,0.5192298591136932,0.4568408951163292,22,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.8992490768432617,0.8482971489429474,0.3811414955799979,5.1461920738220215,0.8482971489429474,0.3811414955799979,1.171581506729126,0.06136551841083287,1.1719861030578613,0.07588773258883445,0.3232843577861786,0.32368895411491394,22,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,900,1000,0.9235874712467194,0.922620415687561,0.3685168710898113,5.046456336975098,0.922620415687561,0.3685168710898113,1.1756284634272258,0.08535482239022817,1.144663155078888,0.06257259779539631,0.2530080477396648,0.2220427393913269,22,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,850,1000,0.917212963104248,0.843521237373352,0.3347699554892827,4.921445846557617,0.843521237373352,0.3347699554892827,1.0617836117744446,0.06012691670510373,1.0559542775154114,0.07391432601101579,0.21826237440109253,0.21243304014205933,22,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.7615436315536499,0.6062697072823843,0.4053826456124935,3.675323486328125,0.6062697072823843,0.4053826456124935,0.9721906979878744,0.07931248750005883,0.9546168074011803,0.10592252968321808,0.3659209907054901,0.348347100118796,22,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,0.8132602274417877,0.6153929630915324,0.34076247526331116,3.664353847503662,0.6153929630915324,0.34076247526331116,0.8930617570877075,0.038262833007793325,0.8757271766662598,0.11834241323824235,0.27766879399617517,0.2603342135747274,22,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.8102813959121704,0.6016472578048706,0.5022852650597748,3.9788804054260254,0.6016472578048706,0.5022852650597748,0.8752060333887736,0.2940571103413994,0.9833791255950928,0.10163272833422397,0.27355877558390296,0.38173186779022217,22,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,875,1000,0.6304396390914917,0.6934204498926798,0.35442786012809857,2.364969491958618,0.6934204498926798,0.35442786012809857,1.141360918680827,0.03831501262294235,1.179392695426941,0.056979306355803554,0.4479404687881471,0.4859722455342611,23,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,925,1000,0.6790463924407959,0.794689933458964,0.3712542511519118,2.6831204891204834,0.794689933458964,0.3712542511519118,1.1983468532562256,0.026588528102188022,1.2262702584266663,0.04587593123757346,0.4036569197972616,0.43158032496770227,23,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.6217304915189743,0.7317944765090942,0.4484321466974573,2.6152093410491943,0.7317944765090942,0.4484321466974573,1.1490673224131267,0.050621149946658506,1.1844021081924438,0.0728267566905407,0.41727284590403246,0.4526076316833496,23,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,800,1000,1.1600481122732162,1.0055554509162903,0.37550041281443963,4.995056629180908,1.0055554509162903,0.37550041281443963,1.3676227728525798,0.03905527168466953,1.359019160270691,0.06458157585959676,0.36206732193628954,0.35346370935440063,23,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,800,1000,1.1535146087408066,0.9298847913742065,0.3864746877916076,5.17656946182251,0.9298847913742065,0.3864746877916076,1.3174253702163696,0.060201642670210276,1.3132964372634888,0.07191489808346269,0.3875405788421631,0.3834116458892822,23,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,875,1000,1.1670462936162949,0.9685607552528381,0.421725641091278,5.556308269500732,0.9685607552528381,0.421725641091278,1.3488462766011555,0.0900836014839522,1.287284791469574,0.08257435414361096,0.3802855213483174,0.31872403621673584,23,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.8377759456634521,0.7385356823603312,0.3675690532979831,3.7498347759246826,0.7385356823603312,0.3675690532979831,1.010798692703247,0.06875791544671603,1.0746579393744469,0.07666370860754461,0.2722630103429159,0.3361222570141157,23,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,850,1000,0.8303864002227783,0.7241771221160889,0.550714189367921,3.57312273979187,0.7241771221160889,0.550714189367921,0.9667112827301025,0.1180393861482614,1.0895012021064758,0.0618897050102403,0.24253416061401367,0.36532407999038696,23,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,0.818347692489624,0.7743737697601318,0.4354963477037138,3.383923053741455,0.7743737697601318,0.4354963477037138,0.9569390018781027,0.29115337320590595,1.1160290241241455,0.05793040236942532,0.18256523211797082,0.34165525436401367,23,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,750,1000,1.0447005033493042,0.9320857127507528,0.20904746066011923,3.561553478240967,0.9320857127507528,0.20904746066011923,1.1415229241053264,0.076812762830552,1.016657292842865,0.32697972576269485,0.2094372113545736,0.08457158009211219,23,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,1.0835453122854233,1.0233574509620667,0.22609278433825017,4.532641887664795,1.0233574509620667,0.22609278433825017,1.19599183400472,0.06092430142973935,1.1381428763270378,0.09385961550657555,0.17263438304265333,0.11478542536497116,23,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,825,1000,1.0737966299057007,1.0653800169626872,0.22804024061358402,4.029507637023926,1.0653800169626872,0.22804024061358402,1.273906985918681,0.0700935691246376,1.1642678380012512,0.18755453087662358,0.20852696895599365,0.09888782103856397,23,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,925,1000,0.6257404871284962,0.630941353738308,0.3624429940048706,2.520341157913208,0.630941353738308,0.3624429940048706,1.1040521065394084,0.03507075289044366,1.134229063987732,0.05583395074296318,0.4731107528011005,0.503287710249424,23,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,775,1000,0.6841103881597519,0.5697307884693146,0.286374284211214,2.102482318878174,0.5697307884693146,0.286374284211214,1.0227718750635784,0.03438734907836367,1.0651143193244934,0.05140103957296975,0.4530410865942638,0.49538353085517883,23,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,0.6942189931869507,0.630240668853124,0.37964414824536397,2.389643669128418,0.630240668853124,0.37964414824536397,1.1046953201293945,0.029721884047965177,1.1337249875068665,0.07604918418978505,0.4744546512762705,0.5034843186537424,23,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,1.085786111652851,0.8137311587731043,0.4184245342201483,4.935856819152832,0.8137311587731043,0.4184245342201483,1.0934922297795613,0.09800373821970512,1.0894857048988342,0.044810319163014034,0.279761071006457,0.2757545461257299,23,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,1.0634193494915962,0.8617246945699056,0.3952800382211962,5.096437454223633,0.8617246945699056,0.3952800382211962,1.1685465971628826,0.08839165446413456,1.1673526763916016,0.07130650828632432,0.3068219025929769,0.3056279818216959,23,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,950,1000,1.1249920129776,0.9336760441462199,0.44118344035951973,5.157153606414795,0.9336760441462199,0.44118344035951973,1.2339366674423218,0.09449051530180098,1.2562222480773926,0.06218068127884713,0.3002606232961019,0.3225462039311727,23,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.7185132578015327,0.620600551366806,0.4067672279411323,3.558000326156616,0.620600551366806,0.4067672279411323,0.9734132687250773,0.07444759783244878,0.9600790143013,0.05567319097080025,0.35281271735827124,0.339478462934494,23,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,750,1000,0.6474844217300415,0.5271111726760864,0.5163221872112764,2.855341911315918,0.5271111726760864,0.5163221872112764,0.8698512315750122,0.10264903676740367,0.8937711119651794,0.053933889043808046,0.3427400588989258,0.366659939289093,23,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,550,800,0.6475402191281319,0.53046815097332,0.34764917235374665,2.4821527004241943,0.53046815097332,0.34764917235374665,0.7598659992218018,0.0855689727668079,0.7930651307106018,0.03587259690606349,0.22939784824848175,0.2625969797372818,23,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,775,1000,1.0393028110265732,1.0141498843828838,0.18043534081078444,3.823733329772949,1.0141498843828838,0.18043534081078444,1.2642216682434082,0.067103355679647,1.1935135573148727,0.15777869646404322,0.2500717838605244,0.17936367293198896,23,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,900,1000,1.043697938323021,1.009513298670451,0.1967359411747478,4.058462142944336,1.009513298670451,0.1967359411747478,1.3040939966837566,0.053201915545032605,1.1406564712524414,0.23708618768844703,0.29458069801330566,0.13114317258199049,23,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,1.1536165475845337,1.0882010857264202,0.2253151864220089,4.940164566040039,1.0882010857264202,0.2253151864220089,1.487051288286845,0.07132345960165096,1.3477230668067932,0.14852341626558538,0.3988502025604248,0.25952198108037305,23,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,925,1000,0.7591958045959473,0.7563305596510569,0.2720184810019439,3.3548073768615723,0.7563305596510569,0.2720184810019439,1.1868267456690471,0.07251115762565943,1.127549946308136,0.05861419533258073,0.4304961860179902,0.3712193866570791,23,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,750,1000,0.7705873176455498,0.7908295392990112,0.2159588830211772,2.6546053886413574,0.7908295392990112,0.2159588830211772,1.1831112305323284,0.06086094123561968,1.1659704446792603,0.0630860442467408,0.39228169123331713,0.375140905380249,23,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,875,1000,0.7715121954679489,0.7376305560270945,0.21107367447793005,2.9365298748016357,0.7376305560270945,0.21107367447793005,1.1717030207316081,0.05397123622304603,1.1545712351799011,0.06459754863156854,0.43407246470451366,0.41694067915280664,23,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,1.0543556362390518,0.8491507743795713,0.32943504237995014,4.603482723236084,0.8491507743795713,0.32943504237995014,1.0894453922907512,0.09254325437873137,1.119058072566986,0.08312335740526848,0.2402946179111799,0.26990729818741477,23,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
